No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
3720,propane,9.56,344239-80-1,CCC,2.0,25.0,NIST,alkane,Aliphatic hydrocarbons
3721,propane,9.556302501,74-98-6,CCC,,,https://doi.org/10.1021/acsestengg.5c00134,alkane,Aliphatic hydrocarbons
3722,propane-2-nitronate ion,9.4,20846-00-8,C[C-](C)[N+](=O)[O-],7.0,25.0,NIST,halogeneted,Halogenated organics
3723,propanedioic acid,7.380211242,94234-82-9,OC(=O)CC(O)=O,,,https://doi.org/10.1021/acs.est.1c05597,alcohol,Oxygenated organics
3724,propanil,9.36,709-98-8,CCC(=O)Nc1ccc(Cl)c(Cl)c1,7.0,25.0,Zhong et al.,benzene,Aromatic & PAHs
3725,propazine,9.079181246,139-40-2,CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,,,https://doi.org/10.1021/acsestengg.5c00524,alkane,Aliphatic hydrocarbons
3726,propazine,9.26,446276-68-2,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,7.5,25.0,,alkane,Aliphatic hydrocarbons
3727,propazine,9.08,446276-68-2,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,7.0,25.0,Charmosta 1993,alkane,Aliphatic hydrocarbons
3728,propionaldehyde,9.342422681,123-38-6,CCC=O,,,https://doi.org/10.1021/acsestengg.5c00193,alkane,Aliphatic hydrocarbons
3729,propionamide,8.85,10601-74-8,CCC(N)=O,5.5,25.0,"Hayon et al., 1971",alkane,Aliphatic hydrocarbons
3730,propionamide,8.84509804,79-05-0,CCC(=O)N,,,https://doi.org/10.1021/acsestengg.5c00289,alkane,Aliphatic hydrocarbons
3731,propionate,9.04,17448-65-6,CCC([O-])=O,7.0,45.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3732,propionate,8.95,17448-65-6,CCC([O-])=O,7.0,35.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3733,propionate,8.86,17448-65-6,CCC([O-])=O,7.0,25.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3734,propionate,8.82,17448-65-6,CCC([O-])=O,7.0,15.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3735,propionate,8.91,17448-65-6,CCC([O-])=O,9.0,25.0,Anbar 1966,alkane,Aliphatic hydrocarbons
3736,propionate,9.15,17448-65-6,CCC([O-])=O,7.0,55.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3737,propionic acid,8.505149978,19136-91-5,CCC(=O)O,,,https://doi.org/10.1021/acs.est.1c05310,alkane,Aliphatic hydrocarbons
3738,propionic acid,8.505149978,1979/9/4,CCC(=O)O,,,https://doi.org/10.1021/acsestengg.5c00206,alkane,Aliphatic hydrocarbons
3739,propionic acid,8.58,19136-91-5,CCC(=O)O,1.0,25.0,"Merz and Waters, 1949",alkane,Aliphatic hydrocarbons
3740,propionic acid,8.46,19136-91-5,CCC(=O)O,7.0,15.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3741,propionic acid,8.89,19136-91-5,CCC(=O)O,7.0,55.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3742,propionic acid,8.72,19136-91-5,CCC(=O)O,7.0,45.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3743,propionic acid,8.51,19136-91-5,CCC(=O)O,7.0,25.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3744,propionic acid,8.67,19136-91-5,CCC(=O)O,7.0,35.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3745,propionic acid,8.79,19136-91-5,CCC(=O)O,2.0,25.0,Scholes 1967,alkane,Aliphatic hydrocarbons
3746,propionitrile,7.97,58380-93-1,CCC#N,7.0,25.0,"Draganic et al., 1973",alkane,Aliphatic hydrocarbons
3747,propionitrile,7.968482949,107-12-0,CCC#N,,,https://doi.org/10.1021/acsestengg.5c00276,alkane,Aliphatic hydrocarbons
3748,propoxur,8.78,1219798-56-7,CC(C)OC1=CC=CC=C1OC(=O)NC,7.0,25.0,10.1002/jsfa.7258,diol,Polyfunctional / highly functionalized
3749,propranolol,10.03,127202-03-3,CC(C)NCC(O)COc1cccc2ccccc12,7.0,25.0,Zhong et al.,alcohol,Oxygenated organics
3750,"propyl 3,4,5-trihydroxybenzoate",10.08,147391-54-6,CCCOC(=O)c1cc(O)c(O)c(O)c1,6.5,25.0,NIST,alcohol,Oxygenated organics
3751,propyl acetate,9.15,63573-84-2,CCCOC(C)=O,7.0,25.0,"Adams et al., 1965",alcohol,Oxygenated organics
3752,propyl acetate,9.146128036,109-60-4,CCCOC(=O)C,,,https://doi.org/10.1021/acsestengg.5c00200,alcohol,Oxygenated organics
3753,propyl amine,9.86332286,107-10-8,CCCN,,,https://doi.org/10.1021/acsestengg.5c00303,alkane,Aliphatic hydrocarbons
3754,propyl amine,9.79,1094641-70-9,CCCN,7.0,25.0,"Getoff and Schrroener, 1973",alkane,Aliphatic hydrocarbons
3755,propylammonium,8.91,1646171-78-9,CCC[NH3+],13.0,25.0,"Getoff and Schrroener, 1973",alkane,Aliphatic hydrocarbons
3756,propylammonium,8.88,1646171-78-9,CCC[NH3+],7.0,25.0,"Getoff and Schrroener, 1973",alkane,Aliphatic hydrocarbons
3757,propylene,9.84509804,187737-37-7,C=CC,,,https://doi.org/10.1021/acs.est.1c05257,halogeneted,Halogenated organics
3758,propylene,9.85,187737-37-7,CC=C,7.0,25.0,Thomas 1967,alkane,Aliphatic hydrocarbons
3759,propylene,9.84509804,115-07-1,CC=C,,,https://doi.org/10.1021/acsestengg.5c00354,alkane,Aliphatic hydrocarbons
3760,"protoporphyrin IX, dimethyl ester",10.78,15304-09-3,C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)OC)C(CCC(=O)OC)=C4C)c(C)c3C=C,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3761,purine,8.48,122714-66-3,[nH]1cnc2ncncc12,7.0,25.0,"Masuda et al., 1975",halogeneted,Halogenated organics
3762,pyrene,9.15,1718-52-1,c1cc2ccc3cccc4ccc(c1)c2c34,7.0,25.0,Zhong et al.,cyclo,Aromatic & PAHs
3763,pyridin-2-amine,9.924279286,960299-93-8,Nc1ccccn1,,,https://doi.org/10.1021/acs.est.1c04351,halogeneted,Halogenated organics
3764,pyridin-3-ol,9.73239376,380849-23-0,Oc1cccnc1,,,https://doi.org/10.1021/acs.est.1c05470,alcohol,Oxygenated organics
3765,pyridin-4-amine,9.698970004,1934632-49-1,Nc1ccncc1,,,https://doi.org/10.1021/acs.est.1c04447,cyclo,Aromatic & PAHs
3766,pyridine,9.65,58888-58-7,c1ccncc1,5.9,25.0,"Cohen and Meyerstein, 1976",cyclo,Aromatic & PAHs
3767,pyridine,9.38,58888-58-7,c1ccncc1,7.0,25.0,"Simic and Ebert, 1971",cyclo,Aromatic & PAHs
3768,pyridine,9.48,58888-58-7,c1ccncc1,10.0,25.0,"Solar et al., 1993",cyclo,Aromatic & PAHs
3769,pyridine-3-carbonitrile,8.875061263,1219454-19-9,N#Cc1cccnc1,,,https://doi.org/10.1021/acs.est.1c05584,cyclo,Aromatic & PAHs
3770,pyridine-3-carboxamide,9.146128036,1823943-19-6,NC(=O)c1cccnc1,,,https://doi.org/10.1021/acs.est.1c05579,cyclo,Aromatic & PAHs
3771,pyridine-4-carboxamide,9.204119983,100714-45-2,NC(=O)c1ccncc1,,,https://doi.org/10.1021/acs.est.1c05489,cyclo,Aromatic & PAHs
3772,pyridine-N-oxide,9.48,19639-76-0,[O-][n+]1ccccc1,7.0,25.0,"Neta et al., 1980",halogeneted,Halogenated organics
3773,pyridinium,7.74,39416-48-3,c1cc[nH+]cc1,7.0,25.0,NIST,cyclo,Aromatic & PAHs
3774,pyridinium,7.3,39416-48-3,c1cc[nH+]cc1,2.0,25.0,NIST,cyclo,Aromatic & PAHs
3775,pyridoxal 5-phosphate,9.83,1246818-16-5,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,7.0,25.0,NIST,cyclo,Aromatic & PAHs
3776,pyridoxamine-5-phosphate,9.84,529-96-4,Cc1ncc(COP(=O)(O)O)c(CN)c1O,7.0,25.0,NIST,cyclo,Aromatic & PAHs
3777,pyridoxine,9.72,19203-56-6,O=c1cc[nH]cc1,7.0,25.0,NIST,cyclo,Aromatic & PAHs
3778,pyridoxine,9.87,19203-56-6,O=c1cc[nH]cc1,10.5,25.0,Moorthy and Hayon 1975,cyclo,Aromatic & PAHs
3779,pyridoxine,9.8,19203-56-6,O=c1cc[nH]cc1,7.2,25.0,Moorthy and Hayon 1975,cyclo,Aromatic & PAHs
3780,pyridoxine,9.63,19203-56-6,O=c1cc[nH]cc1,3.6,25.0,Moorthy and Hayon 1975,cyclo,Aromatic & PAHs
3781,pyrimidine,8.2,767-79-3,c1cncnc1,6.5,25.0,"Rudakov et al., 1981",cyclo,Aromatic & PAHs
3782,pyrroleÂ,10.18,,c1cc[nH]c1,7.0,25.0,Zhong et al.,cyclo,Aromatic & PAHs
3783,pyrrolidinium,9.76,84316-19-8,C1CC[NH2+]C1,6.2,25.0,NIST,cyclo,Aromatic & PAHs
3784,pyrrolidinium,9.62,84316-19-8,C1CC[NH2+]C1,6.0,25.0,NIST,cyclo,Aromatic & PAHs
3785,pyrrolidinium,9.57,84316-19-8,C1CC[NH2+]C1,2.0,25.0,NIST,cyclo,Aromatic & PAHs
3786,pyruvate,8.93,9014-20-4,CC(=O)C([O-])=O,1.0,25.0,"Merz and Waters, 1949",alkane,Aliphatic hydrocarbons
3787,pyruvate,8.95,9014-20-4,CC(=O)C([O-])=O,7.0,35.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3788,pyruvate,9.08,9014-20-4,CC(=O)C([O-])=O,7.0,45.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3789,pyruvate,8.78,9014-20-4,CC(=O)C([O-])=O,7.0,15.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3790,pyruvate,7.49,9014-20-4,CC(=O)C([O-])=O,9.0,25.0,NIST,alkane,Aliphatic hydrocarbons
3791,pyruvate,8.85,9014-20-4,CC(=O)C([O-])=O,7.0,25.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3792,pyruvate,9.18,9014-20-4,CC(=O)C([O-])=O,7.0,55.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3793,pyruvic acid,8.08,74787-41-0,CC(=O)C(O)=O,7.0,25.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3794,pyruvic acid,8.45,74787-41-0,CC(=O)C(O)=O,7.0,55.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3795,pyruvic acid,8.32,74787-41-0,CC(=O)C(O)=O,7.0,45.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3796,pyruvic acid,7.95,74787-41-0,CC(=O)C(O)=O,7.0,15.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3797,pyruvic acid,8.18,74787-41-0,CC(=O)C(O)=O,7.0,35.0,"Ervens et al., 2003",alkane,Aliphatic hydrocarbons
3798,quercetin,10.18,832692-15-6,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,7.0,25.0,NIST,alcohol,Oxygenated organics
3799,quinclorac,8.71,84087-33-2,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12,7.0,25.0,Zhong et al.,cyclo,Aromatic & PAHs
3800,quinidine,10.26,632366-89-3,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,7.4,25.0,NIST,cyclo,Aromatic & PAHs
3801,quinine,9.89,804-63-7,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,8.5,25.0,NIST,cyclo,Aromatic & PAHs
3802,quinizarin-2-sulfonate dianion,9.99,35345-27-8,O=C1c2ccccc2C(=O)c2c(O)c(S(=O)(=O)[O-])cc(O)c21,11.0,25.0,NIST,benzene,Aromatic & PAHs
3803,quinizarin-6-sulfonate dianion,10.04,35345-27-8,O=C1c2cccc(S(=O)(=O)[O-])c2C(=O)c2c(O)ccc(O)c21,11.0,25.0,NIST,benzene,Aromatic & PAHs
3804,quinone,9.08,65110-92-1,O=C1C=CC(=O)C=C1,7.0,25.0,NIST,cyclo,Aromatic & PAHs
3805,ractopamine,9.59,1415398-50-3,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1,7.0,25.0,Zhong et al.,benzene,Aromatic & PAHs
3806,ranitidine,9.79,1185514-83-3,CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.[Cl-].[H+],7.4,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
3807,ranitidine,9.79,1185514-83-3,CCCCCCCCCC(CCCCCCCC(=O)OC)OS(=O)(=O)[O-],7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3808,rebamipide anion,10.65,1451056-51-1,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1,7.8,25.0,NIST,benzene,Aromatic & PAHs
3809,resorcinol,10.08,751455-55-7,Oc1cccc(O)c1,9.0,25.0,"Savel'eva et al., 1972",alcohol,Oxygenated organics
3810,resorcinol,10.07918125,108-46-3,C1=CC(=CC(=C1)O)O,,,https://doi.org/10.1021/acsestengg.5c00410,halogeneted,Halogenated organics
3811,rhamnetin,9.3,62858-07-5,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3812,rhodamine 101 cation,9.88,64339-18-0,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-],7.0,25.0,NIST,alcohol,Oxygenated organics
3813,rhodamine 6G,10.04,13161-28-9,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C.[Cl-].[H+],7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3814,rhodamine B,10.18,81-88-9,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],7.0,25.0,NIST,cyclo,Aromatic & PAHs
3815,riboflavin,10.08,80702-44-9,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,7.0,25.0,Zhong et al.,cyclo,Aromatic & PAHs
3816,ribonuclease,10.56,80498-18-6,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,3.5,25.0,NIST,halogeneted,Halogenated organics
3817,ribonuclease,10.28,80498-18-6,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,5.6,25.0,NIST,halogeneted,Halogenated organics
3818,ribonuclease,10.5,80498-18-6,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,7.0,25.0,NIST,halogeneted,Halogenated organics
3819,ribose,9.2,34466-20-1,O=C[C@H](O)[C@H](O)[C@H](O)CO,7.0,25.0,Zhong et al.,halogeneted,Halogenated organics
3820,ribose,9.32,34466-20-1,OC[C@H]1OC(O)[C@H](O)[C@@H]1O,8.4,25.0,NIST,diol,Polyfunctional / highly functionalized
3821,ribose,9.13,34466-20-1,OC[C@H]1OC(O)[C@H](O)[C@@H]1O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3822,ribose-5-phosphate,9.11,9054-55-1,O=CC(O)C(O)C(O)COP(=O)(O)O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3823,robinin,9.04,57526-56-4,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3824,ronidazole,9.352182518,7681-76-7,Cn1c([N+](=O)[O-])cnc1COC(N)=O,,,https://doi.org/10.1021/acs.est.1c04520,diol,Polyfunctional / highly functionalized
3825,ronidazole,9.35,7681-76-7,Cn1c([N+](=O)[O-])cnc1COC(N)=O,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3826,roxithromycin,9.73,134931-00-3,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)[C@H](C)[C@@H](OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3827,"ruthenium(II) tris(2,2'-bipyridine)",9.9,15158-62-0,[Cl-].[Cl-].[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,4.2,25.0,NIST,cyclo,Aromatic & PAHs
3828,"ruthenium(II) tris(2,2'-bipyridine)",9.84,15158-62-0,[Cl-].[Cl-].[Ru+2].c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,7.0,25.0,NIST,cyclo,Aromatic & PAHs
3829,sabacic acid,9.806179974,111-20-6,C(CCCCC(=O)O)CCCC(=O)O,,,https://doi.org/10.1021/acsestengg.5c00222,halogeneted,Halogenated organics
3830,safranine cation,10.1,477-73-6,Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,7.0,25.0,NIST,benzene,Aromatic & PAHs
3831,safranine chlorine cation,10.53,24203-47-2,Cc1cc2nc3c(C)c(N)ccc3[n+](-c3ccccc3)c2cc1N.[Cl-],0.4,25.0,NIST,benzene,Aromatic & PAHs
3832,salbutamol,9.418301291,238762-34-0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,,,https://doi.org/10.1021/acs.est.1c05312,benzene,Aromatic & PAHs
3833,salbutamol,9.42,238762-34-0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,7.0,25.0,Zhong et al.,benzene,Aromatic & PAHs
3834,salicylaldehyde anion,9.93,1649426-95-8,O=Cc1ccccc1O,9.0,25.0,NIST,benzene,Aromatic & PAHs
3835,salicylic acid,10.43,1189678-81-6,O=C(O)c1ccccc1O,2.0,25.0,NIST,benzene,Aromatic & PAHs
3836,salinomycin,9.6,110947-74-5,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,7.0,25.0,10.1021/es3052685,diol,Polyfunctional / highly functionalized
3837,sarcosine anhydride,9.23,5076-82-4,CN1CC(=O)N(C)CC1=O,5.6,25.0,NIST,halogeneted,Halogenated organics
3838,sarcosine anhydride,9.23,5076-82-4,CNCC(=O)OC(=O)CNC,7.0,25.0,Zhong et al.,alcohol,Oxygenated organics
3839,sarcosine anhydride,9.41,5076-82-4,CN1CC(=O)N(C)CC1=O,5.0,25.0,NIST,halogeneted,Halogenated organics
3840,sebacic acid,9.806179974,68131-55-5,O=C(O)CCCCCCCCC(=O)O,,,https://doi.org/10.1021/acs.est.1c04388,halogeneted,Halogenated organics
3841,sebacic acid,9.81,68131-55-5,C(CCCCC(=O)O)CCCC(=O)O,2.0,25.0,"Scholes and Willson, 1967",halogeneted,Halogenated organics
3842,selenocystine,10.23,29621-88-3,NC(C[Se][Se]CC(N)C(=O)O)C(=O)O,7.0,25.0,NIST,halogeneted,Halogenated organics
3843,selenodicysteine,9.91,20710-99-0,O=C(O)[C@H](CS)N[Se]N[C@@H](CS)C(=O)O,7.0,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
3844,selenomethionine,10.11,7246/6/2,C[Se]CC[C@H](N)C(=O)O,7.0,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
3845,selenourea,10.08,537691-68-2,N=C(N)[Se],6.5,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
3846,selenourea,10.11,537691-68-2,NC(N)=[Se],7.0,25.0,Zhong et al.,"sulfide, disulfide",Sulfur-containing organics
3847,serine,8.51,83245-14-1,N[C@@H](CO)C(=O)O,6.0,25.0,NIST,halogeneted,Halogenated organics
3848,serine,8.4,83245-14-1,N[C@@H](CO)C(=O)O,2.0,25.0,NIST,halogeneted,Halogenated organics
3849,silybin,10.26,87725-91-5,COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,6.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3850,simazine,9.32,220621-41-0,CCNc1nc(Cl)nc(NCC)n1,7.0,25.0,Charmosta 1993,triazine,Heterocycles
3851,simazine,9.45,220621-41-0,CCNc1nc(Cl)nc(NCC)n1,3.5,25.0,NIST,triazine,Heterocycles
3852,simazine,9.46,220621-41-0,CCNc1nc(Cl)nc(NCC)n1,7.5,25.0,NIST,triazine,Heterocycles
3853,simazine,9.322219295,122-34-9,CCNC1=NC(=NC(=N1)Cl)NCC,,,https://doi.org/10.1021/acsestengg.5c00522,alkane,Aliphatic hydrocarbons
3854,simetone,9.672097858,673-04-1,CCNC1=NC(=NC(=N1)OC)NCC,,,https://doi.org/10.1021/acsestengg.5c00525,alcohol,Oxygenated organics
3855,simetone,10.67,673-04-1,CCNc1nc(NCC)nc(OC)n1,7.5,22.0,"De Laat et al., 1994",triazine,Heterocycles
3856,simetryne,10.41,63028-51-3,CCNc1nc(NCC)nc(SC)n1,7.5,22.0,"De Laat et al., 1994",triazine,Heterocycles
3857,simetryne,10.41497335,1014-70-6,CCNC1=NC(=NC(=N1)SC)NCC,,,https://doi.org/10.1021/acsestengg.5c00527,"sulfide, disulfide",Sulfur-containing organics
3858,sinapinate ion,10.22,67460-46-2,COc1cc(/C=C/C(=O)O)cc(OC)c1O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3859,"sodium 6-[(2,6-dimethoxybenzoyl)amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",10.0,132-92-3,[Na+].COc1cccc(OC)c1C(=O)NC2C3SC(C)(C)C(N3C2=O)C([O-])=O,,,https://doi.org/10.1021/acs.est.1c04713,"sulfide, disulfide",Sulfur-containing organics
3860,sodium myreth sulfate,9.45,42228-60-4,CCCCCCCCCCCCCCOCCOCCOCCOS(=O)(=O)[O-].[Na+],7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3861,spermidine,8.08,83268-44-4,NCCCCNCCCN,7.4,25.0,NIST,halogeneted,Halogenated organics
3862,spermine,8.11,83268-44-4,NCCCNCCCCNCCCN,7.4,25.0,NIST,halogeneted,Halogenated organics
3863,stachyose,9.04,136232-02-5,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3864,stobadine,9.85,94452-31-0,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2,7.5,25.0,NIST,alkane,Aliphatic hydrocarbons
3865,styrene,9.78,67762-70-3,C=Cc1ccccc1,5.5,25.0,NIST,benzene,Aromatic & PAHs
3866,suberic acid,9.681241237,505-48-6,C(CCCC(=O)O)CCC(=O)O,,,https://doi.org/10.1021/acsestengg.5c00220,halogeneted,Halogenated organics
3867,suberic acid,9.68,43199-48-0,C(CCCC(=O)O)CCC(=O)O,2.0,25.0,"Scholes and Willson, 1967",halogeneted,Halogenated organics
3868,suberic acid,9.681241237,43199-48-0,O=C(O)CCCCCCC(=O)O,,,https://doi.org/10.1021/acs.est.1c04517,halogeneted,Halogenated organics
3869,succinate ion,8.11,56-14-4,[O-]C(=O)CCC([O-])=O,8.0,45.0,"Ervens et al., 2003",halogeneted,Halogenated organics
3870,succinate ion,8.88,56-14-4,[O-]C(=O)CCC([O-])=O,9.0,25.0,"Logan, 1989",halogeneted,Halogenated organics
3871,succinate ion,8.0,56-14-4,[O-]C(=O)CCC([O-])=O,8.0,15.0,"Ervens et al., 2003",halogeneted,Halogenated organics
3872,succinate ion,8.26,56-14-4,[O-]C(=O)CCC([O-])=O,8.0,55.0,"Ervens et al., 2003",halogeneted,Halogenated organics
3873,succinate ion,8.11,56-14-4,[O-]C(=O)CCC([O-])=O,8.0,35.0,"Ervens et al., 2003",halogeneted,Halogenated organics
3874,succinate ion,8.04,56-14-4,[O-]C(=O)CCC([O-])=O,8.0,25.0,"Ervens et al., 2003",halogeneted,Halogenated organics
3875,succinic acid,8.041392685,110-15-6,C(CC(=O)O)C(=O)O,,,https://doi.org/10.1021/acsestengg.5c00217,halogeneted,Halogenated organics
3876,succinic acid,8.71,14493-42-6,OC(=O)CCC(O)=O,8.0,35.0,"Ervens et al., 2003",alcohol,Oxygenated organics
3877,succinic acid,8.7,14493-42-6,OC(=O)CCC(O)=O,8.0,25.0,"Ervens et al., 2003",alcohol,Oxygenated organics
3878,succinic acid,8.49,14493-42-6,OC(=O)CCC(O)=O,7.0,25.0,Cabelli 1985,alcohol,Oxygenated organics
3879,succinic acid,8.86,14493-42-6,OC(=O)CCC(O)=O,8.0,55.0,"Ervens et al., 2003",alcohol,Oxygenated organics
3880,succinic acid,8.83,14493-42-6,OC(=O)CCC(O)=O,8.0,45.0,"Ervens et al., 2003",alcohol,Oxygenated organics
3881,succinic acid,8.6,14493-42-6,OC(=O)CCC(O)=O,8.0,15.0,"Ervens et al., 2003",alcohol,Oxygenated organics
3882,succinic acid,8.041392685,14493-42-6,O=C(O)CCC(=O)O,,,https://doi.org/10.1021/acs.est.1c04991,halogeneted,Halogenated organics
3883,succino nitrile,8.579783597,110-61-2,C(CC#N)C#N,,,https://doi.org/10.1021/acsestengg.5c00277,alkane,Aliphatic hydrocarbons
3884,succino nitrile,7.48,82391-37-5,N#CCCC#N,7.0,25.0,"Draganic et al., 1973",halogeneted,Halogenated organics
3885,succinyl peroxide,7.9,957494-34-7,O=C(O)CCC(=O)OOC(=O)CCC(=O)O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3886,succinyl peroxide,7.9,957494-34-7,O=C1CCC(=O)OO1,7.0,25.0,Zhong et al.,diol,Polyfunctional / highly functionalized
3887,sucrose,9.36,73379-56-3,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,7.0,25.0,NIST,diol,Polyfunctional / highly functionalized
3888,sulfacetamide,10.04,6209-17-2,CC(=O)NS(=O)(=O)c1ccc(N)cc1,3.8,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
3889,sulfacetamide,9.97,6209-17-2,CC(=O)NS(=O)(=O)c1ccc(N)cc1,9.2,25.0,NIST,"sulfide, disulfide",Sulfur-containing organics
3890,sulfadiazine,9.94,1219149-66-2,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,7.0,25.0,Zhong et al.,cyclo,Aromatic & PAHs
3891,sulfadimethoxypyrimidine,9.910624405,1392211-88-9,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,,,https://doi.org/10.1021/acs.est.1c04617,alcohol,Oxygenated organics
